degree,description,checkout_count,duration_min,content
Alumni,OAR Member B (Alumni),0.0,23817.66216216216,Literatures
Alumni,OAR Member B (Alumni),0.0,12899.75,Philosophy
Alumni,OAR Member B (Alumni),0.0,4143.783333333334,Book
Alumni,OAR Member B (Alumni),0.0,4608.2,Literatures
Alumni,OAR Member B (Alumni),0.0,2827.6,Reserve 7
Alumni,OAR Member B (Alumni),0.0,18061.63333333333,E Book
Alumni,OAR Member B (Alumni),0.0,54851.44166666666,Arts and recration
Alumni,OAR Member B (Alumni),0.0,16956.659523809525,Book
Alumni,OAR Member B (Alumni),0.0,238.05,E Book
Alumni,OAR Member B (Alumni),0.0,15273.18484848485,History and Geography
Alumni,OAR Member B (Alumni),0.0,11361.687500000002,Languages
Alumni,OAR Member B (Alumni),0.0,28457.833333333336,Literatures
Alumni,OAR Member B (Alumni),0.0,19895.875000000004,Religion
Alumni,OAR Member B (Alumni),0.0,31198.750000000004,Reserve 3
Alumni,OAR Member B (Alumni),0.0,14090.583333333336,Technologies
Alumni,OAR Member B (Alumni),0.0,15821.572222222225,Book
Alumni,OAR Member B (Alumni),0.0,34308.833333333336,E Book
Alumni,OAR Member B (Alumni),0.0,33296.77333333334,E Special Collection
Alumni,OAR Member B (Alumni),0.0,24254.91739130434,Special Collection
Alumni,OAR Member B (Alumni),0.0,0.43333333333333335,Languages
Alumni,OAR Member B (Alumni),0.0,108.23333333333332,Book
Alumni,OAR Member B (Alumni),0.0,48279.7,Book
Alumni,OAR Member B (Alumni),0.0,54410.929761904765,E Book
Alumni,OAR Member B (Alumni),0.0,25999.05,Book
Alumni,OAR Member B (Alumni),0.0,17234.783333333336,Book
Alumni,OAR Member B (Alumni),0.0,13196.866666666667,Languages
Alumni,OAR Member B (Alumni),0.0,30820.38333333333,Literatures
Alumni,OAR Member B (Alumni),0.0,41811.18333333333,Technologies
Alumni,OAR Member B (Alumni),0.0,18372.2,E Book
Alumni,OAR Member B (Alumni),0.0,13963.275245098037,Book
Alumni,OAR Member B (Alumni),0.0,10139.901666666667,E Book
Alumni,OAR Member B (Alumni),0.0,18495.832539682546,Languages
Alumni,OAR Member B (Alumni),0.0,17210.332222222223,Book
Alumni,OAR Member B (Alumni),0.0,19889.0,E Book
Alumni,OAR Member B (Alumni),0.0,18125.665873015878,Languages
Alumni,OAR Member B (Alumni),0.0,17147.161111111112,Literatures
Alumni,OAR Member B (Alumni),0.0,31818.81666666667,Religion
Alumni,OAR Member B (Alumni),0.0,15740.4,Book
Alumni,OAR Member B (Alumni),0.0,8166.362777777778,Thesis
Alumni,OAR Member B (Alumni),0.0,11868.933333333332,Book
Alumni,OAR Member B (Alumni),0.0,28922.794444444444,Book
Alumni,OAR Member B (Alumni),0.0,27914.61111111111,E Book
Alumni,OAR Member B (Alumni),0.0,28518.566666666666,Literatures
Alumni,OAR Member B (Alumni),0.0,15344.8623655914,Book
Alumni,OAR Member B (Alumni),0.0,12669.370833333334,E Book
Alumni,OAR Member B (Alumni),0.0,14148.050505050503,Languages
Alumni,OAR Member B (Alumni),0.0,10047.308333333334,Philosophy
Alumni,OAR Member B (Alumni),0.0,39955.4,Religion
Alumni,OAR Member B (Alumni),0.0,4330.333333333334,Social sciences
Alumni,OAR Member B (Alumni),0.0,11496.283333333333,Languages
Alumni,OAR Member B (Alumni),0.0,19979.866666666665,E Book
Alumni,OAR Member B (Alumni),0.0,11313.966666666667,Languages
Alumni,OAR Member B (Alumni),0.0,18407.729166666664,Literatures
Alumni,OAR Member B (Alumni),0.0,8303.973076923077,Arts and recration
Alumni,OAR Member B (Alumni),0.0,6795.551612903225,E Book
Alumni,OAR Member B (Alumni),0.0,10786.408333333336,E Book
Alumni,OAR Member B (Alumni),0.0,20020.7,E Book
Alumni,OAR Member B (Alumni),0.0,6374.658333333333,Book
Alumni,OAR Member B (Alumni),0.0,68.05000000000001,Thesis
Alumni,OAR Member B (Alumni),0.0,21036.22083333333,Book
Alumni,OAR Member B (Alumni),0.0,37165.90833333333,E Book
Alumni,OAR Member B (Alumni),0.0,26981.988888888893,Languages
Alumni,OAR Member B (Alumni),0.0,1917.6888888888889,Thesis
Alumni,fss E Alumni Member,0.0,24295.98333333333,E Book
Alumni,fss E Alumni Member,70.0,82742.96184210523,Languages
Alumni,fss E Alumni Member,4.0,31242.266666666666,Literatures
Teacher,อ.คณะครุศาสตร์,0.0,22875.6,Book
Teacher,อ.คณะครุศาสตร์,1.0,19853.88333333333,History and Geography
Teacher,อ.คณะครุศาสตร์,49.0,34179.50268817205,Book
Teacher,อ.คณะครุศาสตร์,5.0,42488.49166666666,Languages
Teacher,อ.คณะครุศาสตร์,0.0,16698.76666666667,Literatures
Teacher,อ.คณะครุศาสตร์,17.0,66525.58333333334,Philosophy
Teacher,อ.คณะครุศาสตร์,12.0,38695.32708333334,Technologies
Teacher,อ.คณะครุศาสตร์,5.0,43365.430000000015,E Book
Teacher,อ.คณะครุศาสตร์,2.0,46198.46666666667,Languages
Teacher,อ.คณะครุศาสตร์,0.0,12908.516666666665,Reserve 7
Teacher,อ.คณะครุศาสตร์,4.0,60225.20000000001,Technologies
Teacher,อ.คณะครุศาสตร์,1.0,8344.716666666667,Reserve 3
Teacher,อ.คณะครุศาสตร์,1.0,3939.35,Book
Teacher,อ.คณะครุศาสตร์,0.0,1499.9833333333331,E Reserve 3
Teacher,อ.คณะครุศาสตร์,1.0,10128.5,E Reserve 7
Teacher,อ.คณะครุศาสตร์,3.0,5050.655555555556,Reserve 7
Teacher,อ.คณะครุศาสตร์,11.0,30536.499999999996,Book
Teacher,อ.คณะครุศาสตร์,15.0,116328.6527777778,E Book
Teacher,อ.คณะครุศาสตร์,2.0,62459.25,Languages
Teacher,อ.คณะครุศาสตร์,1.0,69644.86666666668,Social sciences
Teacher,อ.คณะครุศาสตร์,2.0,5685.375000000001,Thesis
Teacher,อ.คณะครุศาสตร์,1.0,46004.00666666667,History and Geography
Teacher,อ.คณะครุศาสตร์,268.0,43555.07150537634,Arts and recration
Teacher,อ.คณะครุศาสตร์,1742.0,41575.923044692754,Book
Teacher,อ.คณะครุศาสตร์,823.0,48501.50774853801,E Book
Teacher,อ.คณะครุศาสตร์,80.0,46000.688095238096,E Book for Staff
Teacher,อ.คณะครุศาสตร์,27.0,30243.58,Languages
Teacher,อ.คณะครุศาสตร์,1357.0,48176.32905236909,Literatures
Teacher,อ.คณะครุศาสตร์,971.0,45055.13802395209,Philosophy
Teacher,อ.คณะครุศาสตร์,23.0,64670.71666666668,Religion
Teacher,อ.คณะครุศาสตร์,20.0,19214.5,Reserve 7
Teacher,อ.คณะครุศาสตร์,2.0,55210.11666666667,Special Collection
Teacher,อ.คณะครุศาสตร์,728.0,44400.430149812746,Technologies
Teacher,อ.คณะครุศาสตร์,3009.0,44786.46821338389,Book
Teacher,อ.คณะครุศาสตร์,1443.0,44982.77680067003,E Book
Teacher,อ.คณะครุศาสตร์,17.0,71877.68333333332,E Book for Staff
Teacher,อ.คณะครุศาสตร์,1715.0,40271.72408637872,History and Geography
Teacher,อ.คณะครุศาสตร์,12683.0,48514.85110422623,Languages
Teacher,อ.คณะครุศาสตร์,35.0,51330.66250000001,Literatures
Teacher,อ.คณะครุศาสตร์,17.0,60386.95555555555,Philosophy
Teacher,อ.คณะครุศาสตร์,967.0,52439.15517031629,Religion
Teacher,อ.คณะครุศาสตร์,46.0,48662.32380952382,Reserve 7
Teacher,อ.คณะครุศาสตร์,450.0,38681.77008032129,Social sciences
Teacher,อ.คณะครุศาสตร์,24.0,46801.16944444444,Technologies
Teacher,อ.คณะครุศาสตร์,3.0,151.91666666666666,E Book
Teacher,อ.คณะครุศาสตร์,3.0,151.91666666666666,E Reserve 3
Teacher,อ.คณะครุศาสตร์,3.0,151.91666666666666,Fulltext CD-ROM
Teacher,อ.คณะครุศาสตร์,3.0,151.96666666666667,Technologies
Teacher,อ.คณะครุศาสตร์,0.0,98.00462962962965,Video Disc
Teacher,อ.คณะครุศาสตร์,16.0,31700.712121212124,Arts and recration
Teacher,อ.คณะครุศาสตร์,34.0,70315.20303030305,E Book
Teacher,อ.คณะครุศาสตร์,61.0,34095.05104166667,Literatures
Teacher,อ.คณะครุศาสตร์,3.0,25055.58333333333,Arts and recration
Teacher,อ.คณะครุศาสตร์,7.0,32661.7975,Book
Teacher,อ.คณะครุศาสตร์,75.0,59551.18611111112,E Book
Teacher,อ.คณะครุศาสตร์,198.0,48750.21666666667,Languages
Teacher,อ.คณะครุศาสตร์,3.0,38062.57916666667,Literatures
Teacher,อ.คณะครุศาสตร์,0.0,19716.675,Philosophy
Teacher,อ.คณะครุศาสตร์,0.0,19163.166666666668,Religion
Teacher,อ.คณะครุศาสตร์,0.0,31254.4,Social sciences
Teacher,อ.คณะครุศาสตร์,8.0,26401.2,Book
Teacher,อ.คณะครุศาสตร์,0.0,14912.479166666664,E Book
Teacher,อ.คณะครุศาสตร์,0.0,29381.99833333333,History and Geography
Teacher,อ.คณะครุศาสตร์,1.0,6712.466666666667,Arts and recration
Teacher,อ.คณะครุศาสตร์,2.0,8379.5,Book
Teacher,อ.คณะครุศาสตร์,26.0,9142.784523809523,E Reserve 7
Teacher,อ.คณะครุศาสตร์,46.0,8597.101463963969,History and Geography
Teacher,อ.คณะครุศาสตร์,0.0,7085.6476190476205,Languages
Teacher,อ.คณะครุศาสตร์,6.0,9417.363333333333,Literatures
Teacher,อ.คณะครุศาสตร์,26.0,8475.683333333334,Reserve 7
Teacher,อ.คณะครุศาสตร์,4.0,9835.5,Social sciences
Teacher,อ.คณะครุศาสตร์,9.0,8879.566666666668,Reserve 7
Teacher,อ.คณะครุศาสตร์,34.0,24108.11507936508,Arts and recration
Teacher,อ.คณะครุศาสตร์,492.0,37616.972172619055,Book
Teacher,อ.คณะครุศาสตร์,174.0,34783.24722222221,E Book
Teacher,อ.คณะครุศาสตร์,271.0,47563.4809859155,History and Geography
Teacher,อ.คณะครุศาสตร์,1530.0,39854.05099502488,Languages
Teacher,อ.คณะครุศาสตร์,75.0,39469.31519607844,Literatures
Teacher,อ.คณะครุศาสตร์,125.0,38575.04888888889,Philosophy
Teacher,อ.คณะครุศาสตร์,151.0,42190.787414965984,Religion
Teacher,อ.คณะครุศาสตร์,115.0,41995.41733333333,Social sciences
Teacher,อ.คณะครุศาสตร์,147.0,38396.793434343424,Technologies
Teacher,อ.คณะครุศาสตร์,3.0,30693.46666666667,Arts and recration
Teacher,อ.คณะครุศาสตร์,17.0,47431.63452380953,Book
Teacher,อ.คณะครุศาสตร์,35.0,30176.14375,E Book
Teacher,อ.คณะครุศาสตร์,17.0,72314.74166666668,Languages
Teacher,อ.คณะครุศาสตร์,10.0,26757.208333333336,Literatures
Teacher,อ.คณะครุศาสตร์,8.0,58615.55,Philosophy
Teacher,อ.คณะครุศาสตร์,4.0,58924.37777777779,Religion
Teacher,อ.คณะครุศาสตร์,0.0,10992.97222222222,Book
Teacher,อ.คณะครุศาสตร์,56.0,63401.25208333333,Arts and recration
Teacher,อ.คณะครุศาสตร์,6.0,82833.20833333331,Book
Teacher,อ.คณะครุศาสตร์,2.0,43826.61666666667,E Book
Teacher,อ.คณะครุศาสตร์,8.0,42451.73333333333,History and Geography
Teacher,อ.คณะครุศาสตร์,6.0,45414.53,Languages
Teacher,อ.คณะครุศาสตร์,2.0,48922.27777777778,Literatures
Teacher,อ.คณะครุศาสตร์,0.0,29168.95,Religion
Teacher,อ.คณะครุศาสตร์,18.0,30269.53333333333,E Book
Teacher,อ.คณะครุศาสตร์,0.0,3126.15,Arts and recration
Teacher,อ.คณะครุศาสตร์,2.0,19193.44444444444,Book
Teacher,อ.คณะครุศาสตร์,27.0,26014.29166666667,E Book
Teacher,อ.คณะครุศาสตร์,26.0,30490.25,Fulltext CD-ROM
Teacher,อ.คณะครุศาสตร์,4.0,10905.176666666666,History and Geography
Teacher,อ.คณะครุศาสตร์,78.0,33335.36666666666,Languages
Teacher,อ.คณะครุศาสตร์,38.0,18772.628787878788,Literatures
Teacher,อ.คณะครุศาสตร์,5.0,20228.57916666667,Philosophy
Teacher,อ.คณะครุศาสตร์,18.0,65806.33333333331,E Book
Teacher,อ.คณะครุศาสตร์,8.0,13163.616666666667,Religion
Teacher,อ.คณะครุศาสตร์,553.0,44309.57434895832,Arts and recration
Teacher,อ.คณะครุศาสตร์,1128.0,42065.84054421767,Book
Teacher,อ.คณะครุศาสตร์,1975.0,60329.53118279568,E Book
Teacher,อ.คณะครุศาสตร์,42.0,53532.99791666667,E Book for Staff
Teacher,อ.คณะครุศาสตร์,0.0,40841.18333333333,E Reserve 7
Teacher,อ.คณะครุศาสตร์,1062.0,48847.743670150994,History and Geography
Teacher,อ.คณะครุศาสตร์,0.0,35886.666666666664,Kit
Teacher,อ.คณะครุศาสตร์,8496.0,49720.020524322215,Languages
Teacher,อ.คณะครุศาสตร์,306.0,40589.81046831956,Literatures
Teacher,อ.คณะครุศาสตร์,549.0,45658.39480122324,Philosophy
Teacher,อ.คณะครุศาสตร์,563.0,43845.98515406165,Religion
Teacher,อ.คณะครุศาสตร์,2.0,15789.4,Reserve 3
Teacher,อ.คณะครุศาสตร์,0.0,150155.4166666667,Reserve 7
Teacher,อ.คณะครุศาสตร์,33.0,25202.20666666667,Social sciences
Teacher,อ.คณะครุศาสตร์,93.0,43409.00757575757,Special Collection
Teacher,อ.คณะครุศาสตร์,536.0,45612.24010101012,Technologies
Teacher,อ.คณะครุศาสตร์,25.0,37404.2375,Book
Teacher,อ.คณะครุศาสตร์,8.0,38654.083333333336,Special Collection
Teacher,อ.คณะครุศาสตร์,66.0,25470.12608695652,Book
Teacher,อ.คณะครุศาสตร์,1.0,13203.6,History and Geography
Teacher,อ.คณะครุศาสตร์,2.0,34853.221111111096,Arts and recration
Teacher,อ.คณะครุศาสตร์,48.0,13990.766666666668,Book
Teacher,อ.คณะครุศาสตร์,41.0,39504.08958333333,E Special Collection
Teacher,อ.คณะครุศาสตร์,451.0,54695.8050161812,Languages
Teacher,อ.คณะครุศาสตร์,1.0,47317.65,Literatures
Teacher,อ.คณะครุศาสตร์,2.0,9756.416666666666,Philosophy
Teacher,อ.คณะครุศาสตร์,346.0,31829.533663366332,Special Collection
Teacher,อ.คณะครุศาสตร์,0.0,25664.34166666667,Technologies
Teacher,อ.คณะครุศาสตร์,4.0,54417.69,Arts and recration
Teacher,อ.คณะครุศาสตร์,58.0,40402.91250000001,Book
Teacher,อ.คณะครุศาสตร์,20.0,62099.52564102563,History and Geography
Teacher,อ.คณะครุศาสตร์,495.0,35676.820833333346,Languages
Teacher,อ.คณะครุศาสตร์,19.0,48377.72222222222,Literatures
Teacher,อ.คณะครุศาสตร์,0.0,11558.883333333333,Religion
Teacher,อ.คณะครุศาสตร์,86.0,37225.704761904766,Special Collection
Teacher,อ.คณะครุศาสตร์,6.0,36396.51666666667,Technologies
Teacher,อ.คณะครุศาสตร์,6.0,23707.83333333333,Arts and recration
Teacher,อ.คณะครุศาสตร์,87.0,22985.482380952377,Book
Teacher,อ.คณะครุศาสตร์,12.0,20208.692857142858,E Book
Teacher,อ.คณะครุศาสตร์,145.0,25535.17033333333,Languages
Teacher,อ.คณะครุศาสตร์,3.0,15583.416666666668,Literatures
Teacher,อ.คณะครุศาสตร์,15.0,23773.48,Religion
Teacher,อ.คณะครุศาสตร์,0.0,71275.01428571428,E Book
Teacher,อ.คณะครุศาสตร์,1.0,51761.71333333333,Languages
Teacher,อ.คณะครุศาสตร์,0.0,28160.68333333333,Arts and recration
Teacher,อ.คณะครุศาสตร์,36.0,43104.12857142858,Book
Teacher,อ.คณะครุศาสตร์,0.0,62510.49166666666,History and Geography
Teacher,อ.คณะครุศาสตร์,923.0,38818.43183254344,Languages
Teacher,อ.คณะครุศาสตร์,5.0,44860.725,Literatures
Teacher,อ.คณะครุศาสตร์,6.0,47559.05000000001,Philosophy
Teacher,อ.คณะครุศาสตร์,0.0,41166.94861111111,Religion
Teacher,อ.คณะครุศาสตร์,83.0,37648.025287356315,Special Collection
Teacher,อ.คณะครุศาสตร์,16.0,40586.51666666666,Technologies
Teacher,อ.คณะครุศาสตร์,2.0,19875.983333333334,Arts and recration
Teacher,อ.คณะครุศาสตร์,114.0,8694.173015873015,History and Geography
Teacher,อ.คณะครุศาสตร์,1.0,0.43333333333333335,Laser Disc
Teacher,อ.คณะครุศาสตร์,0.0,10084.116666666667,Religion
Teacher,อ.คณะครุศาสตร์,15.0,47077.18333333333,Arts and recration
Teacher,อ.คณะครุศาสตร์,12.0,3755.958333333334,Book
Teacher,อ.คณะครุศาสตร์,4.0,32185.333333333336,Languages
Teacher,อ.คณะครุศาสตร์,3.0,18697.4,Religion
Teacher,อ.คณะครุศาสตร์,6.0,21615.325,Social sciences
Teacher,อ.คณะครุศาสตร์,20.0,71574.75,Book
Teacher,อ.คณะครุศาสตร์,15.0,91690.71666666667,E Book
Teacher,อ.คณะครุศาสตร์,6.0,35058.916666666664,Book
Teacher,อ.คณะครุศาสตร์,0.0,10069.566666666668,Book
Teacher,อ.คณะครุศาสตร์,0.0,50524.56666666666,Book
Teacher,อ.คณะครุศาสตร์,30.0,38260.62083333333,E Book
Teacher,อ.คณะครุศาสตร์,10.0,20871.38888888889,History and Geography
Teacher,อ.คณะครุศาสตร์,3.0,43217.0,Languages
Teacher,อ.คณะครุศาสตร์,3.0,8724.533333333335,Reserve 3
Teacher,อ.คณะครุศาสตร์,108.0,69889.98039215685,E Book
Teacher,อ.คณะครุศาสตร์,912.0,54077.971578947385,E Book for Staff
Teacher,อ.คณะครุศาสตร์,0.0,60579.51666666668,Kit
